$GPRMC,233637.600,A,4234.2495,N,08340.4099,W,5.78,70.96,230617,,,D*4C
$GPRMC,233637.800,A,4234.2496,N,08340.4094,W,6.01,80.26,230617,,,D*45
$GPRMC,233638.000,A,4234.2496,N,08340.4090,W,5.98,88.94,230617,,,D*44
$GPRMC,233638.200,A,4234.2496,N,08340.4085,W,6.25,95.85,230617,,,D*4B
$GPRMC,233638.400,A,4234.2495,N,08340.4080,W,6.31,105.88,230617,,,D*7B
$GPRMC,233638.600,A,4234.2494,N,08340.4075,W,6.60,111.21,230617,,,D*70
$GPRMC,233638.800,A,4234.2492,N,08340.4070,W,7.21,118.12,230617,,,D*70
$GPRMC,233639.000,A,4234.2490,N,08340.4066,W,7.45,121.37,230617,,,D*73
$GPRMC,233639.200,A,4234.2487,N,08340.4061,W,7.99,121.61,230617,,,D*72
$GPRMC,233639.400,A,4234.2484,N,08340.4055,W,9.02,125.92,230617,,,D*74
$GPRMC,233639.600,A,4234.2481,N,08340.4049,W,9.65,130.62,230617,,,D*74
$GPRMC,233639.800,A,4234.2476,N,08340.4044,W,10.06,137.03,230617,,,D*42
$GPRMC,233640.000,A,4234.2472,N,08340.4039,W,10.27,142.51,230617,,,D*4C
$GPRMC,233640.200,A,4234.2466,N,08340.4035,W,11.23,149.95,230617,,,D*41
$GPRMC,233640.400,A,4234.2459,N,08340.4030,W,12.53,155.53,230617,,,D*4D
$GPRMC,233640.600,A,4234.2452,N,08340.4026,W,13.53,159.33,230617,,,D*48
$GPRMC,233640.800,A,4234.2444,N,08340.4022,W,14.50,161.42,230617,,,D*4C
$GPRMC,233641.000,A,4234.2436,N,08340.4019,W,15.07,163.92,230617,,,D*44
$GPRMC,233641.200,A,4234.2427,N,08340.4016,W,16.22,165.78,230617,,,D*4F
$GPRMC,233641.400,A,4234.2417,N,08340.4013,W,17.34,167.75,230617,,,D*46
$GPRMC,233641.600,A,4234.2407,N,08340.4011,W,18.42,169.00,230617,,,D*45
$GPRMC,233641.800,A,4234.2396,N,08340.4008,W,19.57,170.97,230617,,,D*4F
$GPRMC,233642.000,A,4234.2385,N,08340.4006,W,20.32,171.48,230617,,,D*42
$GPRMC,233642.200,A,4234.2373,N,08340.4004,W,21.43,172.79,230617,,,D*4D
$GPRMC,233642.400,A,4234.2360,N,08340.4002,W,22.72,173.88,230617,,,D*41
$GPRMC,233642.600,A,4234.2347,N,08340.4001,W,23.41,175.21,230617,,,D*41
$GPRMC,233642.800,A,4234.2333,N,08340.3999,W,24.50,175.65,230617,,,D*44
$GPRMC,233643.000,A,4234.2319,N,08340.3998,W,25.42,176.41,230617,,,D*43
$GPRMC,233643.200,A,4234.2304,N,08340.3997,W,26.51,176.81,230617,,,D*4F
$GPRMC,233643.400,A,4234.2289,N,08340.3996,W,27.42,177.15,230617,,,D*43
$GPRMC,233643.600,A,4234.2273,N,08340.3994,W,28.68,177.01,230617,,,D*44
$GPRMC,233643.800,A,4234.2256,N,08340.3993,W,29.43,176.91,230617,,,D*4A
$GPRMC,233644.000,A,4234.2239,N,08340.3992,W,30.20,177.30,230617,,,D*4A
$GPRMC,233644.200,A,4234.2222,N,08340.3990,W,31.11,177.42,230617,,,D*46
$GPRMC,233644.400,A,4234.2204,N,08340.3989,W,31.59,177.64,230617,,,D*44
$GPRMC,233644.600,A,4234.2186,N,08340.3988,W,31.96,177.47,230617,,,D*4C
$GPRMC,233644.800,A,4234.2168,N,08340.3987,W,31.99,177.12,230617,,,D*42
$GPRMC,233645.000,A,4234.2150,N,08340.3986,W,31.82,177.12,230617,,,D*4B
$GPRMC,233645.200,A,4234.2133,N,08340.3985,W,31.75,176.93,230617,,,D*4F
$GPRMC,233645.400,A,4234.2115,N,08340.3983,W,31.70,176.74,230617,,,D*47
$GPRMC,233645.600,A,4234.2097,N,08340.3982,W,31.40,176.66,230617,,,D*4F
$GPRMC,233645.800,A,4234.2080,N,08340.3980,W,31.46,176.22,230617,,,D*43
